Order Id,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product Id,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1344,16-10-2025,17-10-2025,CUST773,Pallavi Kata,Consumer,PROD275,Rice Bag,Grocery,South,Maharashtra,Motihari,9,9524,5,81430.2,51552.89,29877.31,Cash,Cancelled,Chandra Group,hardik49@kala.info,25,No,0
ORD1345,26-01-2024,2/1/2024,CUST257,Anamika Kannan,Consumer,PROD197,Mouse,Electronics,North,Sikkim,Tezpur,9,13843,20,99669.6,62370.45,37299.15,Net Banking,Pending,Dara-Nair,ramvanya@mandal.info,9,Yes,23
ORD1346,14-02-2026,20-02-2026,CUST764,Isaiah Handa,Home Office,PROD658,Calculator,Office Supplies,West,Tamil Nadu,Gulbarga,9,3471,20,24991.2,11678.99,13312.21,Cash,Pending,Apte Inc,nisha26@sami.org,37,No,0
ORD1347,21-07-2024,25-07-2024,CUST602,Reva Babu,Corporate,PROD717,Notebook,Office Supplies,South,Rajasthan,Panvel,4,11865,15,40341,17508.23,22832.77,Net Banking,Cancelled,"Mittal, Kota and Kapoor",xgrover@mangal-tara.com,46,No,0
ORD1348,13-12-2023,14-12-2023,CUST332,Naveen Dass,Corporate,PROD445,Mouse,Electronics,East,Mizoram,Lucknow,8,8589,20,54969.6,25883.9,29085.7,Cash,Pending,"Kibe, Kaur and Cherian",lalarajata@nayak.com,26,No,0
ORD1349,19-10-2025,25-10-2025,CUST635,Owen Pandit,Corporate,PROD948,Rice Bag,Grocery,North,Meghalaya,Raipur,9,2301,20,16567.2,11237.34,5329.86,UPI,Cancelled,Sood Ltd,majumdarnandini@misra.org,32,No,0
ORD1350,18-03-2026,24-03-2026,CUST215,Peter Chakrabarti,Corporate,PROD810,Cooking Oil,Grocery,West,Punjab,Bhilai,3,11343,0,34029,26942.09,7086.91,Credit Card,Cancelled,Chana-Ranganathan,lakshmipatla@hayre.com,5,Yes,49
ORD1351,8/5/2026,8/9/2026,CUST861,Pranit Raja,Consumer,PROD930,Office Chairs,Furniture,West,Haryana,Nagpur,10,13829,5,131375.5,80211.68,51163.82,UPI,Returned,Swamy LLC,danielnayar@goyal.org,1,Yes,50
ORD1352,3/3/2024,3/6/2024,CUST366,Dayita Chadha,Corporate,PROD649,Cooking Oil,Grocery,South,Karnataka,Erode,5,660,0,3300,1761.25,1538.75,Net Banking,Pending,Nagy Group,vagarwal@thakkar-khare.info,46,No,0
ORD1353,24-09-2025,27-09-2025,CUST595,Nidhi Anand,Consumer,PROD307,File Folder,Office Supplies,East,Tripura,Yamunanagar,3,3735,20,8964,4754.84,4209.16,Cash,Cancelled,Hari-Ramesh,raosaumya@ganesan.com,22,No,0
ORD1354,9/12/2025,14-09-2025,CUST227,Pooja Sathe,Consumer,PROD409,Study Table,Furniture,East,Chhattisgarh,Proddatur,8,11384,10,81964.8,24624.11,57340.69,UPI,Pending,Memon-Malhotra,chandani63@sodhi.biz,5,Yes,34
ORD1355,23-07-2026,25-07-2026,CUST409,Mohammed Ranganathan,Home Office,PROD553,Cooking Oil,Grocery,South,Himachal Pradesh,Alwar,4,12105,10,43578,29938.66,13639.34,Net Banking,Cancelled,Mangal-Datta,balvanseshadri@mutti.com,26,No,0
ORD1356,19-10-2025,24-10-2025,CUST263,Darsh Prakash,Corporate,PROD386,Rice Bag,Grocery,North,Karnataka,Belgaum,1,7096,15,6031.6,4258.98,1772.62,Credit Card,Delivered,Balasubramanian Inc,qbuch@chakrabarti.com,34,No,0
ORD1357,23-02-2025,26-02-2025,CUST979,Isaac Patil,Consumer,PROD764,Notebook,Office Supplies,West,Bihar,Indore,8,14198,15,96546.4,60126.71,36419.69,UPI,Cancelled,"Shankar, Thakur and Nayak",lekhamenon@bhardwaj.com,20,No,0
ORD1358,26-11-2025,27-11-2025,CUST605,Azad Jayaraman,Corporate,PROD124,Headphones,Electronics,South,Tamil Nadu,Silchar,4,9200,0,36800,20698.68,16101.32,Cash,Pending,Rau PLC,varugheserushil@rana.com,50,No,0
ORD1359,6/3/2025,6/10/2025,CUST216,Lajita Kata,Consumer,PROD352,Calculator,Office Supplies,West,Himachal Pradesh,Erode,1,10121,15,8602.85,5131.63,3471.22,Net Banking,Delivered,Atwal-Arora,ubedi@mahajan.com,20,No,0
ORD1360,21-09-2024,24-09-2024,CUST354,Krishna Raju,Corporate,PROD216,Study Table,Furniture,North,Bihar,Dewas,2,1941,0,3882,2522.41,1359.59,Cash,Pending,Balasubramanian Ltd,udyati80@buch.com,37,No,0
ORD1361,23-12-2023,30-12-2023,CUST754,Zinal Sahni,Consumer,PROD733,Office Chairs,Furniture,East,Telangana,Khandwa,1,10974,5,10425.3,3248.91,7176.39,Credit Card,Pending,Choudhury-Walia,edivan@deo.net,6,Yes,42
ORD1362,15-12-2024,18-12-2024,CUST855,Vidhi Basak,Home Office,PROD257,Laptop,Electronics,North,Meghalaya,Nagercoil,5,10118,20,40472,25008.25,15463.75,Net Banking,Pending,Johal PLC,upkaarbandi@yadav-nair.net,8,Yes,38
ORD1363,4/1/2024,4/7/2024,CUST721,Arya Balasubramanian,Corporate,PROD904,File Folder,Office Supplies,West,Haryana,Raurkela Industrial Township,4,6984,0,27936,9283.81,18652.19,Credit Card,Delivered,Khatri Inc,ishitaminhas@madan.org,27,No,0
ORD1364,17-04-2025,22-04-2025,CUST394,Arunima Nazareth,Corporate,PROD178,Headphones,Electronics,West,Madhya Pradesh,Orai,10,3576,15,30396,10342.94,20053.06,Cash,Pending,Srinivas and Sons,kamya62@dhar.net,14,No,0
ORD1365,17-07-2026,23-07-2026,CUST359,Ansh Kota,Corporate,PROD565,Rice Bag,Grocery,West,Kerala,Karimnagar,8,13040,10,93888,43206.41,50681.59,Cash,Returned,Bose-Tailor,mshankar@varghese.com,12,No,0
ORD1366,18-10-2024,25-10-2024,CUST956,Daniel Majumdar,Consumer,PROD264,Headphones,Electronics,East,Haryana,Gangtok,5,6510,15,27667.5,14009.13,13658.37,Credit Card,Returned,"Rajan, Vyas and Gaba",jmitra@ratta-varkey.org,30,No,0
ORD1367,22-07-2024,27-07-2024,CUST777,Henry Sampath,Consumer,PROD160,Notebook,Office Supplies,West,Odisha,Tenali,7,5034,15,29952.3,16545.73,13406.57,Net Banking,Pending,"Tailor, Narayanan and Rajagopal",yagneshwali@chaudry.info,31,No,0
ORD1368,19-09-2025,26-09-2025,CUST633,Radha Grover,Corporate,PROD256,File Folder,Office Supplies,South,Tamil Nadu,Singrauli,5,5162,20,20648,8126.03,12521.97,Credit Card,Delivered,"Kannan, Deo and Bhatnagar",azad44@raju.biz,35,No,0
ORD1369,27-07-2024,31-07-2024,CUST654,Netra Sibal,Home Office,PROD224,Rice Bag,Grocery,East,Punjab,Anantapur,2,5829,15,9909.3,5476.6,4432.7,Net Banking,Returned,"Nanda, Pathak and Dhawan",ramachandranazaan@krishna.com,1,Yes,21
ORD1370,28-09-2023,10/5/2023,CUST554,Lekha Iyer,Consumer,PROD132,File Folder,Office Supplies,West,Kerala,Udaipur,1,1016,15,863.6,440.55,423.05,Cash,Returned,"Dayal, Bhardwaj and Muni",warinder78@magar.com,18,No,0
ORD1371,28-08-2023,9/3/2023,CUST293,Xavier Halder,Home Office,PROD454,Study Table,Furniture,West,Bihar,Karimnagar,4,11585,5,44023,26834.56,17188.44,Cash,Delivered,Zachariah-Ray,menonharsh@sarin.org,0,Yes,50
ORD1372,25-10-2024,26-10-2024,CUST935,Amrita Chakraborty,Corporate,PROD930,File Folder,Office Supplies,West,Arunachal Pradesh,Amaravati,3,6743,15,17194.65,5619.42,11575.23,Credit Card,Pending,Kaul and Sons,gabaharinakshi@trivedi.biz,48,No,0
ORD1373,10/2/2025,10/6/2025,CUST723,Bhavini Chakraborty,Consumer,PROD749,Dining Table,Furniture,West,Mizoram,Phagwara,4,9092,5,34549.6,21569.33,12980.27,Net Banking,Delivered,Thakkar Inc,uwarrior@raval-saran.net,8,Yes,40
ORD1374,15-06-2024,17-06-2024,CUST166,Upadhriti Bal,Consumer,PROD992,Cooking Oil,Grocery,East,Rajasthan,Orai,7,3335,20,18676,12843.19,5832.81,Net Banking,Cancelled,"Menon, Chand and Khalsa",upasna06@atwal.com,5,Yes,35
ORD1375,30-08-2023,31-08-2023,CUST551,Ucchal Modi,Consumer,PROD361,Headphones,Electronics,East,Assam,Kolhapur,9,9462,0,85158,42091.96,43066.04,Net Banking,Cancelled,Misra Ltd,koak@kari.com,35,No,0
ORD1376,18-10-2024,20-10-2024,CUST255,Watika Parekh,Home Office,PROD825,Stapler,Office Supplies,West,Bihar,Sultan Pur Majra,7,10165,5,67597.25,39356.39,28240.86,Net Banking,Pending,Dhar and Sons,netraloyal@rajagopal.com,36,No,0
ORD1377,30-12-2024,1/5/2025,CUST212,Anusha Raval,Consumer,PROD479,Cooking Oil,Grocery,East,Kerala,Ranchi,2,13970,10,25146,15473.4,9672.6,Net Banking,Delivered,Yohannan-Madan,fchadha@raj.com,6,Yes,37
ORD1378,3/1/2026,3/4/2026,CUST122,Yug Mitra,Corporate,PROD881,Mouse,Electronics,South,West Bengal,Kollam,10,1919,0,19190,7988.28,11201.72,UPI,Returned,Mammen Group,bhargavaojas@jayaraman.net,32,No,0
ORD1379,31-05-2024,6/6/2024,CUST782,Upma Toor,Home Office,PROD549,Rice Bag,Grocery,South,Uttarakhand,Bulandshahr,1,13797,20,11037.6,3726.84,7310.76,Cash,Pending,Bera Group,yparikh@golla-bera.com,19,No,0
ORD1380,22-11-2023,28-11-2023,CUST456,Gunbir Dube,Corporate,PROD795,Dining Table,Furniture,North,Sikkim,Jodhpur,6,10403,5,59297.1,26394.65,32902.45,Cash,Cancelled,"Hayre, Baria and Ghosh",ekbal69@brar-bal.com,17,No,0
ORD1381,28-04-2026,5/1/2026,CUST463,Lakshmi Lanka,Home Office,PROD196,Laptop,Electronics,West,West Bengal,Amravati,10,5010,20,40080,15910.88,24169.12,Net Banking,Cancelled,Wason-Saha,upasnamerchant@bajwa.biz,7,Yes,20
ORD1382,10/5/2023,10/8/2023,CUST568,Abha Konda,Consumer,PROD578,Cooking Oil,Grocery,East,Meghalaya,Ambattur,9,14707,5,125744.85,74922.47,50822.38,Credit Card,Returned,Dewan-Puri,jrai@dalal.com,23,No,0
ORD1383,10/9/2023,14-10-2023,CUST458,Orinder Sane,Consumer,PROD847,Sofa,Furniture,West,Punjab,Serampore,1,3562,10,3205.8,1724.75,1481.05,Cash,Pending,Lall-Date,vrout@thakkar.biz,26,No,0
ORD1384,2/1/2024,2/3/2024,CUST638,Zashil Sanghvi,Home Office,PROD154,Monitor,Electronics,East,Rajasthan,Anand,5,14234,0,71170,44366.22,26803.78,Credit Card,Delivered,Wable and Sons,charchameli@narayan.net,5,Yes,23
ORD1385,31-08-2023,9/6/2023,CUST911,Wyatt Dugar,Home Office,PROD331,Stapler,Office Supplies,North,Goa,Mumbai,7,10939,5,72744.35,32516.8,40227.55,UPI,Pending,"Devi, Srivastava and Deshpande",rushil20@gokhale-bala.com,45,No,0
ORD1386,31-03-2024,4/6/2024,CUST698,Hritik Sant,Consumer,PROD856,Pen,Office Supplies,West,Mizoram,Unnao,7,4797,10,30221.1,13157.3,17063.8,Net Banking,Pending,"Sengupta, Rege and De",david84@natarajan.org,27,No,0
ORD1387,13-12-2025,16-12-2025,CUST629,Lucky Kata,Corporate,PROD759,Stapler,Office Supplies,South,Arunachal Pradesh,Udupi,2,14855,5,28224.5,11470.27,16754.23,Credit Card,Cancelled,Thakur PLC,faras48@bora-bumb.org,1,Yes,39
ORD1388,28-01-2024,31-01-2024,CUST646,Guneet Mander,Corporate,PROD302,Calculator,Office Supplies,East,Arunachal Pradesh,Indore,2,13468,10,24242.4,9071.52,15170.88,UPI,Returned,Borde-Nigam,jjha@vora.com,47,No,0
ORD1389,7/8/2025,7/10/2025,CUST170,Urishilla Bhat,Home Office,PROD964,Notebook,Office Supplies,East,Karnataka,Saharanpur,4,5236,5,19896.8,11179.22,8717.58,UPI,Cancelled,Minhas-Oak,jagviramakrishnan@bera.com,0,Yes,37
ORD1390,30-06-2024,7/7/2024,CUST871,Aadi Palla,Home Office,PROD777,Rice Bag,Grocery,North,Uttarakhand,Udaipur,7,268,10,1688.4,797.42,890.98,Cash,Pending,Pandit LLC,netraahluwalia@sarin.biz,37,No,0
ORD1391,30-04-2025,5/6/2025,CUST782,Christopher Thakur,Home Office,PROD277,Study Table,Furniture,South,Chhattisgarh,Warangal,5,2643,0,13215,9667.23,3547.77,Net Banking,Delivered,Bandi and Sons,warhi93@pingle.com,47,No,0
ORD1392,9/11/2024,15-09-2024,CUST846,Vanya Varkey,Consumer,PROD836,Laptop,Electronics,North,Goa,Chittoor,4,6526,10,23493.6,14084.86,9408.74,Cash,Pending,Dayal-Bobal,modinathan@merchant.org,26,No,0
ORD1393,22-02-2025,24-02-2025,CUST787,Wriddhish Chadha,Consumer,PROD911,Study Table,Furniture,North,Meghalaya,Vijayanagaram,6,10458,20,50198.4,36553.21,13645.19,Cash,Pending,"Mohanty, Saran and Rattan",balvan66@munshi-trivedi.com,25,No,0
ORD1394,30-10-2023,11/2/2023,CUST431,Jalsa Rattan,Home Office,PROD266,Study Table,Furniture,East,Manipur,Howrah,9,5499,0,49491,18944.46,30546.54,Cash,Cancelled,Oommen PLC,fchada@biswas.com,9,Yes,26
ORD1395,11/9/2024,13-11-2024,CUST371,Samuel Oza,Consumer,PROD297,Keyboard,Electronics,West,West Bengal,Vadodara,2,1165,20,1864,808.65,1055.35,Credit Card,Pending,Kurian Ltd,garavedhika@basu-deshmukh.org,24,No,0
ORD1396,11/5/2024,11/7/2024,CUST235,Henry Muni,Consumer,PROD994,Study Table,Furniture,North,Bihar,Ghaziabad,6,996,15,5079.6,1790.68,3288.92,UPI,Pending,"Tella, Bhargava and Oza",mahikabala@sankar.com,21,No,0
ORD1397,1/9/2026,15-01-2026,CUST250,Sara Oak,Home Office,PROD292,Laptop,Electronics,North,Uttar Pradesh,Saharsa,8,12769,20,81721.6,49626.51,32095.09,UPI,Pending,"Malhotra, Saini and Andra",iswaminathan@mitra.net,3,Yes,28
ORD1398,15-07-2026,20-07-2026,CUST111,Yadavi Swamy,Home Office,PROD670,Calculator,Office Supplies,East,West Bengal,Aurangabad,4,14190,5,53922,28324.79,25597.21,Credit Card,Delivered,Gandhi-Tandon,pandyatamanna@bhat.com,44,No,0
ORD1399,10/4/2023,10/11/2023,CUST358,Oliver Bhalla,Consumer,PROD771,Cooking Oil,Grocery,North,Haryana,Kottayam,6,9004,20,43219.2,17768.45,25450.75,Net Banking,Delivered,Nagi-Pandya,krishnamason@savant.com,41,No,0
ORD1400,8/9/2025,16-08-2025,CUST194,Niharika Saran,Home Office,PROD933,Study Table,Furniture,East,Tamil Nadu,Gopalpur,7,2891,0,20237,12934.71,7302.29,Cash,Delivered,"Pau, Mistry and Wason",wdeol@hayer.net,40,No,0
ORD1401,29-03-2025,4/4/2025,CUST536,Rachana Cheema,Corporate,PROD645,Headphones,Electronics,West,Arunachal Pradesh,Rourkela,5,8216,0,41080,14311.69,26768.31,UPI,Delivered,"Walla, Kara and Kant",ridhi07@parekh.com,49,No,0
ORD1402,1/8/2024,1/12/2024,CUST420,Faraj Palla,Home Office,PROD624,Stapler,Office Supplies,North,Rajasthan,Bhimavaram,3,2638,5,7518.3,4571.11,2947.19,Cash,Pending,Kurian PLC,pbobal@bhargava.net,23,No,0
ORD1403,23-11-2023,25-11-2023,CUST306,Mekhala Chaudhry,Home Office,PROD331,Mouse,Electronics,West,Sikkim,Solapur,9,1414,0,12726,10170.55,2555.45,Cash,Returned,Bora PLC,nsolanki@agate-chowdhury.com,17,No,0
ORD1404,15-07-2026,21-07-2026,CUST468,Zehaan Mohanty,Home Office,PROD345,Cooking Oil,Grocery,West,Telangana,Sikar,6,3569,10,19272.6,11494.74,7777.86,Cash,Pending,"Kala, Nagi and Kibe",eshana38@apte-pandit.com,29,No,0
ORD1405,28-03-2026,30-03-2026,CUST378,Banjeet Bhatt,Consumer,PROD581,Monitor,Electronics,East,Sikkim,Jammu,4,10291,15,34989.4,15150.4,19839,Net Banking,Pending,Misra Ltd,amitra@sarna.com,0,Yes,38
ORD1406,20-11-2023,22-11-2023,CUST786,Megha Bobal,Corporate,PROD277,Mouse,Electronics,North,Nagaland,Ahmednagar,4,1332,0,5328,3768.95,1559.05,UPI,Returned,Dixit PLC,oliver35@raman.com,24,No,0
ORD1407,26-01-2024,29-01-2024,CUST792,Yamini Dugal,Corporate,PROD866,Rice Bag,Grocery,East,Tripura,Bokaro,6,11608,0,69648,46332.43,23315.57,Net Banking,Delivered,"Sama, Acharya and Thakur",rehaanprabhakar@sunder-iyengar.net,47,No,0
ORD1408,7/4/2024,7/11/2024,CUST204,Nitara Walia,Home Office,PROD354,Office Chairs,Furniture,North,Mizoram,Burhanpur,4,11624,0,46496,24168.99,22327.01,Net Banking,Cancelled,"Nanda, Muni and Chana",bbahl@dass.com,50,No,0
ORD1409,18-10-2024,22-10-2024,CUST302,Yadavi Soni,Home Office,PROD653,Rice Bag,Grocery,North,Meghalaya,Anantapuram,3,5017,0,15051,8900.75,6150.25,UPI,Returned,Rastogi-Halder,rajatadua@magar-raval.biz,26,No,0
ORD1410,14-04-2025,15-04-2025,CUST654,Aashi Bhat,Corporate,PROD574,Dining Table,Furniture,East,Jharkhand,Anand,7,3104,10,19555.2,11525.71,8029.49,Net Banking,Delivered,Lalla-Kadakia,basakchaaya@apte.com,41,No,0
ORD1411,17-12-2023,23-12-2023,CUST392,Faras Kala,Corporate,PROD631,Office Chairs,Furniture,North,Haryana,Hubli–Dharwad,1,2430,15,2065.5,1125,940.5,Net Banking,Delivered,"Sarin, Kata and Chandra",wthaman@dalal-sanghvi.com,13,No,0
ORD1412,23-02-2024,3/1/2024,CUST956,Ekanta Krishna,Consumer,PROD869,Rice Bag,Grocery,East,Madhya Pradesh,Bareilly,4,3330,15,11322,7893.71,3428.29,Cash,Cancelled,Minhas-Butala,nsandhu@chandran.org,40,No,0
ORD1413,11/9/2024,15-11-2024,CUST819,Darika Kothari,Corporate,PROD633,Bookshelf,Furniture,South,Tripura,Madanapalle,8,4290,0,34320,19323.33,14996.67,Credit Card,Delivered,Tara PLC,anmol94@yohannan-gandhi.com,37,No,0
ORD1414,4/5/2024,4/6/2024,CUST352,Naksh Chandran,Consumer,PROD339,Rice Bag,Grocery,South,Bihar,Kolhapur,1,3548,20,2838.4,2131.24,707.16,Credit Card,Cancelled,"Sastry, Chaudhary and Devan",devanrushil@chauhan-dutta.org,6,Yes,25
ORD1415,16-02-2025,23-02-2025,CUST891,Maya Prakash,Home Office,PROD917,Rice Bag,Grocery,West,Maharashtra,Narasaraopet,2,10780,15,18326,9878.81,8447.19,Net Banking,Cancelled,Dora-Dani,qlala@gera.com,13,No,0
ORD1416,10/1/2025,10/4/2025,CUST904,Bhavini Ramanathan,Home Office,PROD477,Cooking Oil,Grocery,West,Assam,Motihari,9,898,15,6869.7,3631.29,3238.41,UPI,Returned,Dhingra PLC,jatin76@peri-pai.org,2,Yes,42
ORD1417,16-01-2025,19-01-2025,CUST776,Ekantika Kant,Corporate,PROD929,Laptop,Electronics,East,Bihar,Pondicherry,2,3262,5,6197.8,4888.99,1308.81,UPI,Returned,"Goyal, Ghosh and Taneja",abeerwarrior@sawhney-nayak.com,23,No,0
ORD1418,13-10-2024,17-10-2024,CUST916,Ekantika Saini,Consumer,PROD270,Sofa,Furniture,West,Sikkim,Alappuzha,8,10168,20,65075.2,40864.77,24210.43,UPI,Cancelled,"Dasgupta, Dyal and Bhatia",rehaan65@bahri.com,2,Yes,23
ORD1419,11/1/2023,11/2/2023,CUST107,Ekantika Chaudhary,Home Office,PROD336,Calculator,Office Supplies,West,Assam,Noida,6,3786,0,22716,14587.81,8128.19,Net Banking,Pending,Kapoor-Deo,psethi@mann.com,14,No,0
ORD1420,3/9/2025,16-03-2025,CUST486,Chameli Chand,Corporate,PROD893,Keyboard,Electronics,North,Punjab,Kollam,1,4285,10,3856.5,2939.71,916.79,Net Banking,Pending,Sahota Ltd,vivaan00@pant.info,15,No,0
ORD1421,10/10/2024,15-10-2024,CUST418,Frederick Keer,Consumer,PROD824,Pen,Office Supplies,East,Maharashtra,Sangli-Miraj & Kupwad,2,6576,20,10521.6,7978.36,2543.24,Cash,Pending,Agarwal Group,ssem@solanki-kar.com,50,No,0
ORD1422,24-06-2025,29-06-2025,CUST258,Warda Dugar,Home Office,PROD419,Sofa,Furniture,North,Maharashtra,Patiala,7,9352,10,58917.6,26806.1,32111.5,Net Banking,Returned,Bains PLC,mayaagate@dhar.com,23,No,0
ORD1423,17-02-2026,24-02-2026,CUST783,Saumya Ravel,Consumer,PROD848,File Folder,Office Supplies,East,Manipur,Kolkata,1,14474,15,12302.9,9585.83,2717.07,UPI,Pending,Shah-Roy,bhatedhitha@padmanabhan.com,45,No,0
ORD1424,24-05-2025,29-05-2025,CUST176,Ekantika Mistry,Home Office,PROD880,Cooking Oil,Grocery,North,Nagaland,Farrukhabad,5,7293,0,36465,27985.75,8479.25,Net Banking,Delivered,Datta and Sons,lbrar@badami.com,19,No,0
ORD1425,25-03-2026,27-03-2026,CUST353,Advika Khatri,Home Office,PROD431,Monitor,Electronics,North,Gujarat,Aurangabad,10,2320,0,23200,7973.04,15226.96,Credit Card,Delivered,Yadav-Dar,naveentrivedi@banik-goswami.com,34,No,0
ORD1426,25-11-2023,12/1/2023,CUST355,Ishaan Panchal,Corporate,PROD688,Headphones,Electronics,West,Nagaland,Guna,10,2431,15,20663.5,16085.46,4578.04,Credit Card,Returned,Ramachandran-Bail,jagdishsubramanian@shroff-buch.com,40,No,0
ORD1427,29-10-2023,11/2/2023,CUST531,Dayamai De,Home Office,PROD589,File Folder,Office Supplies,North,Arunachal Pradesh,Kumbakonam,4,9387,20,30038.4,23554.9,6483.5,Credit Card,Returned,Mittal-Lall,ypant@baral.biz,5,Yes,32
ORD1428,5/10/2025,13-05-2025,CUST870,Krishna Srinivas,Corporate,PROD874,File Folder,Office Supplies,South,West Bengal,Sambalpur,8,3886,5,29533.6,10005.72,19527.88,Credit Card,Returned,Kashyap-Rajan,ranveer41@wason-varma.com,46,No,0
ORD1429,21-07-2025,23-07-2025,CUST447,Vrishti Talwar,Corporate,PROD570,Rice Bag,Grocery,South,Andhra Pradesh,Ghaziabad,1,13598,20,10878.4,5494.64,5383.76,Cash,Pending,Kar-Mody,zsahni@loke.com,37,No,0
ORD1430,26-12-2024,28-12-2024,CUST529,Hitesh Pal,Corporate,PROD541,Headphones,Electronics,South,Nagaland,Delhi,3,5985,15,15261.75,10367.81,4893.94,Cash,Pending,Prakash-Seth,alexander05@chaudhary.com,5,Yes,27
ORD1431,9/8/2025,13-09-2025,CUST455,Frederick Shukla,Consumer,PROD659,Cooking Oil,Grocery,South,Punjab,Kamarhati,7,7214,15,42923.3,13629.26,29294.04,Cash,Delivered,Barad and Sons,yadaviparmer@borah.com,26,No,0
ORD1432,31-08-2025,9/3/2025,CUST343,Lekha Gole,Consumer,PROD871,Cooking Oil,Grocery,South,Maharashtra,Nadiad,5,8456,10,38052,18730.78,19321.22,Cash,Pending,"Krishna, Pandey and Nayak",ojasvi77@rai.com,25,No,0
ORD1433,7/11/2025,7/12/2025,CUST710,Vincent Tella,Corporate,PROD503,Office Chairs,Furniture,West,Sikkim,Loni,8,8137,5,61841.2,22779.4,39061.8,Cash,Pending,"Mahajan, Ganesh and Pillay",rachita78@sandal.info,32,No,0
ORD1434,7/1/2026,7/7/2026,CUST856,Nicholas Chhabra,Corporate,PROD464,Laptop,Electronics,East,Chhattisgarh,Unnao,8,7978,15,54250.4,25981.39,28269.01,Credit Card,Returned,Bhat-Mohan,panini52@bahl.net,18,No,0
ORD1435,20-09-2023,27-09-2023,CUST230,Tamanna Narula,Consumer,PROD506,Pen,Office Supplies,East,Mizoram,Tumkur,1,7504,20,6003.2,3673.4,2329.8,UPI,Returned,Kumar-Bhatt,manderisaiah@kaur-mallick.biz,22,No,0
ORD1436,23-11-2024,29-11-2024,CUST238,Arin Ratta,Consumer,PROD117,Headphones,Electronics,North,Bihar,Kalyan-Dombivli,1,3719,15,3161.15,967.81,2193.34,Credit Card,Delivered,Sampath-Rajan,kamalamitra@sheth.com,21,No,0
ORD1437,11/4/2024,11/5/2024,CUST266,Krisha Mani,Consumer,PROD735,Cooking Oil,Grocery,West,Madhya Pradesh,Bharatpur,3,8497,10,22941.9,14606.34,8335.56,Credit Card,Delivered,Menon Group,narulaekansh@chada-dhar.org,29,No,0
ORD1438,15-03-2025,18-03-2025,CUST460,Karan Chandran,Consumer,PROD587,Headphones,Electronics,East,Bihar,Anantapur,4,2487,15,8455.8,4614.88,3840.92,Net Banking,Delivered,Soni Ltd,rajagopalpratyush@puri.com,37,No,0
ORD1439,28-08-2023,29-08-2023,CUST464,Xalak Iyengar,Corporate,PROD400,Cooking Oil,Grocery,East,Bihar,Nellore,1,10314,15,8766.9,3040.66,5726.24,Cash,Returned,Sur and Sons,dugalria@barad.org,19,No,0
ORD1440,10/9/2024,16-10-2024,CUST483,Balveer Chaudhuri,Corporate,PROD318,Bookshelf,Furniture,South,Gujarat,Raipur,1,613,10,551.7,226.42,325.28,UPI,Cancelled,"Madan, Pant and Bobal",anushakaur@balay.com,50,No,0
ORD1441,24-12-2024,30-12-2024,CUST570,Ishanvi Muni,Corporate,PROD259,Study Table,Furniture,South,Andhra Pradesh,Kalyan-Dombivli,2,2662,5,5057.8,2628.09,2429.71,UPI,Returned,Chandra Inc,fmuni@yohannan-bir.com,20,No,0
ORD1442,2/6/2025,2/8/2025,CUST966,Akshay Bhatti,Corporate,PROD305,Laptop,Electronics,South,Manipur,Medininagar,8,13318,15,90562.4,53482.64,37079.76,Net Banking,Pending,Srinivas-Borah,somdarika@mahal-thakkar.org,45,No,0
ORD1443,21-03-2026,27-03-2026,CUST207,Praneel Setty,Consumer,PROD405,Sofa,Furniture,South,West Bengal,Imphal,3,11041,5,31466.85,10584.99,20881.86,Cash,Delivered,Arora Ltd,purivarsha@chanda-rout.com,38,No,0
ORD1444,10/1/2025,10/4/2025,CUST752,Amaira Bhatia,Consumer,PROD585,Dining Table,Furniture,East,Haryana,Darbhanga,9,2028,0,18252,9757.1,8494.9,Cash,Returned,Hayer-Naidu,vmohan@chanda.com,19,No,0
ORD1445,16-08-2025,18-08-2025,CUST842,Rehaan Roy,Corporate,PROD659,Calculator,Office Supplies,East,Assam,Ahmedabad,9,279,10,2259.9,1615.51,644.39,Net Banking,Cancelled,Ramaswamy-Kuruvilla,vasatika05@bumb-magar.com,8,Yes,27
ORD1446,3/1/2025,3/3/2025,CUST650,Anusha Sangha,Corporate,PROD748,Monitor,Electronics,West,Bihar,Tenali,4,8390,5,31882,18751.1,13130.9,Cash,Returned,Sarma-Chaudhry,bhavanishankar@pandya.com,24,No,0
ORD1447,16-11-2023,22-11-2023,CUST677,Anjali Khalsa,Consumer,PROD938,Bookshelf,Furniture,West,Uttarakhand,Chinsurah,6,11291,20,54196.8,19356.96,34839.84,Net Banking,Pending,Chakraborty-Krishna,zaidsabharwal@bhargava-amble.com,41,No,0
ORD1448,1/3/2025,1/5/2025,CUST771,Chaitanya Mane,Consumer,PROD453,Laptop,Electronics,East,Uttar Pradesh,Secunderabad,7,503,20,2816.8,1355.6,1461.2,Cash,Returned,Mukherjee-Jha,jnaik@bala.org,15,No,0
